GamePk,Date,Venue,Humidity,Pressure,Precip
777800,2025-05-23,Daikin Park,83,1011.1,0.0
777801,2025-05-23,Nationals Park,51,1013.2,0.0
777802,2025-05-23,Coors Field,26,840.5,0.0
777804,2025-05-23,Sutter Health Park,35,1010.7,0.0
777805,2025-05-23,Rate Field,70,997.8,0.0
777806,2025-05-23,PNC Park,59,987.8,0.2
777807,2025-05-23,Comerica Park,64,994.6,0.0
777808,2025-05-23,Citi Field,70,1009.5,1.0
777810,2025-05-23,George M. Steinbrenner Field,35,1014.4,0.0
777811,2025-05-23,Great American Ball Park,51,998.4,0.0
777813,2025-05-23,Truist Park,36,980.8,0.0
777815,2025-05-23,Fenway Park,65,1007.1,0.1
777781,2025-05-24,Angel Stadium,64,1009.1,0.0
777782,2025-05-24,Coors Field,51,844.0,0.7
777784,2025-05-24,Sutter Health Park,43,1011.4,0.0
777786,2025-05-24,Busch Stadium,55,1003.4,0.0
777787,2025-05-24,Daikin Park,74,1012.6,2.4000000000000004
777788,2025-05-24,Target Field,42,993.7,0.0
777789,2025-05-24,Citi Field,63,1014.5,0.0
777790,2025-05-24,Fenway Park,64,1011.3,0.0
777791,2025-05-24,Great American Ball Park,47,1003.7,0.0
777792,2025-05-24,Rate Field,62,1002.2,0.0
777793,2025-05-24,Nationals Park,44,1017.5,0.0
777794,2025-05-24,PNC Park,52,992.9,0.1
777795,2025-05-24,George M. Steinbrenner Field,39,1016.8,0.3
777796,2025-05-24,Comerica Park,49,1001.0,0.0
777803,2025-05-24,Truist Park,40,985.3,0.0
777809,2025-05-24,Fenway Park,67,1008.5,0.4
777765,2025-05-25,Sutter Health Park,34,1014.6,0.0
777766,2025-05-25,Busch Stadium,77,1003.8,0.8
777767,2025-05-25,Angel Stadium,48,1010.4,0.0
777768,2025-05-25,Coors Field,62,846.2,0.5
777772,2025-05-25,Target Field,32,996.8,0.0
777773,2025-05-25,Citi Field,56,1017.3,0.0
777774,2025-05-25,Daikin Park,60,1012.7,0.7
777775,2025-05-25,George M. Steinbrenner Field,45,1018.6,0.1
777776,2025-05-25,PNC Park,46,996.7,0.0
777777,2025-05-25,Rate Field,63,1004.7,0.0
777778,2025-05-25,Nationals Park,45,1021.9,0.0
777779,2025-05-25,Great American Ball Park,48,1004.6,0.0
777780,2025-05-25,Comerica Park,35,1003.3,0.0
777783,2025-05-25,Truist Park,60,984.5,0.7000000000000001
777785,2025-05-25,Fenway Park,55,1014.5,0.0
777756,2025-05-26,Petco Park,73,1013.3,0.0
777757,2025-05-26,Wrigley Field,71,1004.5,0.0
777758,2025-05-26,Citi Field,45,1022.3,0.0
777759,2025-05-26,Globe Life Field,76,993.3,0.0
777760,2025-05-26,Kauffman Stadium,64,989.1,1.7
777761,2025-05-26,Chase Field,7,968.7,0.0
777762,2025-05-26,George M. Steinbrenner Field,51,1014.3,0.3
777763,2025-05-26,Angel Stadium,68,1008.2,0.0
777764,2025-05-26,American Family Field,65,1004.2,0.0
777769,2025-05-26,Progressive Field,61,1000.5,0.0
777770,2025-05-26,Comerica Park,36,1005.1,0.0
777771,2025-05-26,Oriole Park at Camden Yards,29,1022.8,0.0
777741,2025-05-27,Globe Life Field,70,995.3,0.1
777742,2025-05-27,Petco Park,76,1014.1,0.0
777743,2025-05-27,T-Mobile Park,43,1014.7,0.0
777744,2025-05-27,Chase Field,5,969.5,0.0
777745,2025-05-27,Angel Stadium,70,1008.9,0.0
777746,2025-05-27,George M. Steinbrenner Field,53,1015.4,0.3
777747,2025-05-27,American Family Field,64,997.0,0.3
777748,2025-05-27,Citizens Bank Park,44,1025.7,0.0
777749,2025-05-27,Citi Field,62,1025.5,0.0
777750,2025-05-27,Kauffman Stadium,87,986.2,0.7
777751,2025-05-27,Wrigley Field,75,996.6,0.0
777752,2025-05-27,Daikin Park,66,1011.6,0.2
777753,2025-05-27,Progressive Field,73,996.8,0.3
777754,2025-05-27,Oriole Park at Camden Yards,77,1025.1,1.6
777755,2025-05-27,Comerica Park,53,1000.1,0.0
777724,2025-05-28,Globe Life Field,87,995.4,0.5
777726,2025-05-28,Petco Park,61,1013.7,0.0
777728,2025-05-28,Angel Stadium,70,1008.4,0.0
777729,2025-05-28,Chase Field,6,971.2,0.0
777730,2025-05-28,T-Mobile Park,41,1009.7,0.0
777731,2025-05-28,Wrigley Field,83,995.3,0.0
777732,2025-05-28,George M. Steinbrenner Field,50,1018.1,0.0
777733,2025-05-28,Kauffman Stadium,55,985.3,0.0
777734,2025-05-28,Daikin Park,92,1014.8,2.7
777736,2025-05-28,American Family Field,95,995.8,3.7
777737,2025-05-28,Citi Field,45,1025.8,0.4
777738,2025-05-28,Comerica Park,76,996.8,0.1
777739,2025-05-28,Progressive Field,85,992.6,0.6000000000000001
777740,2025-05-28,Oriole Park at Camden Yards,97,1017.4,1.4
777722,2025-05-29,T-Mobile Park,53,1021.6,0.0
777723,2025-05-29,Citizens Bank Park,69,1013.3,0.0
777725,2025-05-29,Daikin Park,69,1011.1,0.0
777727,2025-05-29,Rogers Centre,71,1001.6,0.1
777735,2025-05-29,Citizens Bank Park,74,1016.3,0.0
777707,2025-05-30,Petco Park,80,1012.5,0.0
777708,2025-05-30,Dodger Stadium,43,994.4,0.0
777709,2025-05-30,Globe Life Field,59,996.1,0.0
777710,2025-05-30,Chase Field,7,970.7,0.0
777711,2025-05-30,Kauffman Stadium,52,983.9,0.0
777712,2025-05-30,Wrigley Field,39,986.7,0.0
777713,2025-05-30,T-Mobile Park,39,1017.1,0.0
777714,2025-05-30,Daikin Park,78,1011.4,0.2
777715,2025-05-30,Citizens Bank Park,75,998.2,3.3
777716,2025-05-30,Rogers Centre,61,989.3,0.3
777717,2025-05-30,loanDepot Park,55,1013.8,0.0
777718,2025-05-30,Citi Field,92,998.5,0.1
777719,2025-05-30,Truist Park,62,973.9,0.0
777720,2025-05-30,Oriole Park at Camden Yards,58,1004.0,0.2
777721,2025-05-30,Progressive Field,67,978.3,0.4
777691,2025-05-31,Petco Park,63,1011.3,0.0
777693,2025-05-31,Daikin Park,56,1013.0,0.0
777694,2025-05-31,Kauffman Stadium,52,980.5,1.4
777695,2025-05-31,T-Mobile Park,71,1019.4,1.1
777696,2025-05-31,Chase Field,11,968.4,0.0
777697,2025-05-31,Globe Life Field,46,996.7,0.0
777698,2025-05-31,Dodger Stadium,32,995.9,0.0
777699,2025-05-31,Oriole Park at Camden Yards,54,995.1,0.9
777700,2025-05-31,Citi Field,59,989.8,0.7
777701,2025-05-31,Rogers Centre,61,991.1,0.0
777702,2025-05-31,Citizens Bank Park,52,993.4,0.0
777703,2025-05-31,Progressive Field,70,981.6,0.0
777704,2025-05-31,Wrigley Field,57,989.6,0.0
777705,2025-05-31,loanDepot Park,43,1013.4,1.9
777706,2025-05-31,Truist Park,52,975.4,0.0
777677,2025-06-01,Kauffman Stadium,39,981.3,0.0
777678,2025-06-01,Globe Life Field,75,992.7,0.4
777679,2025-06-01,Chase Field,49,974.0,1.7
777680,2025-06-01,T-Mobile Park,53,1024.3,0.0
777681,2025-06-01,Petco Park,71,1011.4,0.0
777682,2025-06-01,Dodger Stadium,32,994.9,0.0
777683,2025-06-01,Progressive Field,68,988.1,0.0
777684,2025-06-01,Oriole Park at Camden Yards,43,1008.8,0.0
777685,2025-06-01,Rogers Centre,49,997.2,0.1
777686,2025-06-01,Citi Field,43,1005.7,0.0
777687,2025-06-01,Wrigley Field,47,993.0,0.0
777688,2025-06-01,Citizens Bank Park,40,1007.9,0.0
777689,2025-06-01,loanDepot Park,74,1015.8,0.3
777690,2025-06-01,Daikin Park,64,1011.0,0.2
777692,2025-06-01,Truist Park,49,977.7,0.0
777669,2025-06-02,Sutter Health Park,39,1009.2,0.0
777670,2025-06-02,Fenway Park,54,1012.6,0.0
777671,2025-06-02,Great American Ball Park,40,997.5,0.0
777673,2025-06-02,loanDepot Park,83,1015.7,14.4
777674,2025-06-02,Rate Field,30,991.1,0.0
777675,2025-06-02,Dodger Stadium,62,996.0,0.0
777676,2025-06-02,Oracle Park,74,1012.6,0.0
777655,2025-06-03,T-Mobile Park,31,1017.8,0.0
777656,2025-06-03,Oracle Park,80,1011.1,0.0
777657,2025-06-03,Dodger Stadium,78,993.9,0.0
777658,2025-06-03,Sutter Health Park,37,1007.6,0.0
777659,2025-06-03,Nationals Park,54,1020.4,0.0
777660,2025-06-03,Busch Stadium,46,993.6,0.0
777661,2025-06-03,Rate Field,41,987.2,0.3
777662,2025-06-03,George M. Steinbrenner Field,77,1013.8,0.1
777663,2025-06-03,PNC Park,51,992.4,0.0
777664,2025-06-03,Yankee Stadium,33,1020.6,0.0
777665,2025-06-03,Rogers Centre,50,1006.7,0.0
777666,2025-06-03,loanDepot Park,93,1015.8,10.0
777667,2025-06-03,Fenway Park,72,1019.6,0.0
777668,2025-06-03,Great American Ball Park,45,996.8,0.0
777672,2025-06-03,Truist Park,46,982.1,0.0
777638,2025-06-04,Dodger Stadium,76,993.7,0.0
777639,2025-06-04,Rate Field,96,995.5,5.0
777641,2025-06-04,Oracle Park,79,1009.2,0.0
777643,2025-06-04,Sutter Health Park,34,1005.4,0.0
777645,2025-06-04,T-Mobile Park,52,1016.0,0.0
777646,2025-06-04,George M. Steinbrenner Field,86,1014.7,1.6
777647,2025-06-04,Great American Ball Park,46,1000.1,0.0
777648,2025-06-04,PNC Park,53,991.6,0.0
777649,2025-06-04,Fenway Park,45,1020.2,0.0
777650,2025-06-04,Nationals Park,59,1018.9,0.0
777651,2025-06-04,Rogers Centre,45,1005.1,0.0
777652,2025-06-04,loanDepot Park,88,1019.2,0.3
777653,2025-06-04,Yankee Stadium,51,1018.9,0.0
777654,2025-06-04,Truist Park,84,982.1,1.2
777628,2025-06-05,T-Mobile Park,52,1016.9,0.0
777629,2025-06-05,George M. Steinbrenner Field,76,1015.9,0.5
777630,2025-06-05,PNC Park,87,989.1,2.8000000000000003
777631,2025-06-05,Dodger Stadium,57,994.8,0.0
777632,2025-06-05,Nationals Park,62,1013.9,0.0
777633,2025-06-05,Oracle Park,63,1011.2,0.0
777634,2025-06-05,Rate Field,85,997.0,0.0
777635,2025-06-05,Busch Stadium,78,997.5,0.0
777636,2025-06-05,Sutter Health Park,33,1008.7,0.0
777637,2025-06-05,Rogers Centre,73,1009.4,0.0
777640,2025-06-05,Truist Park,73,981.9,0.3
777642,2025-06-05,Busch Stadium,79,999.6,0.0
777644,2025-06-05,Yankee Stadium,51,1013.1,0.0
777613,2025-06-06,Sutter Health Park,34,1008.8,0.0
777614,2025-06-06,Angel Stadium,69,1006.6,0.0
777615,2025-06-06,Target Field,54,984.0,0.0
777616,2025-06-06,Coors Field,72,843.3,0.0
777617,2025-06-06,American Family Field,66,990.8,0.0
777618,2025-06-06,Rate Field,69,991.5,0.0
777619,2025-06-06,Oracle Park,81,1012.0,0.0
777620,2025-06-06,Busch Stadium,94,991.7,2.7
777621,2025-06-06,PNC Park,90,984.5,1.3
777622,2025-06-06,Progressive Field,94,988.1,0.0
777623,2025-06-06,Great American Ball Park,71,992.1,1.2
777624,2025-06-06,Nationals Park,65,1009.1,0.0
777625,2025-06-06,George M. Steinbrenner Field,68,1017.2,0.1
777626,2025-06-06,Comerica Park,69,991.7,0.0
777627,2025-06-06,Yankee Stadium,63,1010.3,0.4
777597,2025-06-07,American Family Field,66,987.3,0.0
777598,2025-06-07,Oracle Park,74,1014.7,0.0
777599,2025-06-07,Sutter Health Park,35,1009.3,0.0
777600,2025-06-07,Target Field,50,980.0,1.1
777601,2025-06-07,Busch Stadium,79,993.2,0.8
777603,2025-06-07,Angel Stadium,67,1008.3,0.0
777604,2025-06-07,Coors Field,51,843.4,0.0
777605,2025-06-07,Yankee Stadium,83,1005.6,0.3
777606,2025-06-07,Rate Field,75,991.0,0.0
777607,2025-06-07,PNC Park,58,983.8,0.0
777608,2025-06-07,Progressive Field,74,988.6,0.0
777609,2025-06-07,Comerica Park,53,992.7,0.0
777610,2025-06-07,Nationals Park,65,1007.5,0.0
777611,2025-06-07,George M. Steinbrenner Field,59,1015.9,0.0
777612,2025-06-07,Great American Ball Park,65,992.7,0.1
777582,2025-06-08,Busch Stadium,61,993.4,0.0
777583,2025-06-08,Coors Field,57,846.8,0.0
777585,2025-06-08,Target Field,41,974.0,0.1
777586,2025-06-08,American Family Field,49,981.6,2.2
777587,2025-06-08,Oracle Park,75,1015.1,0.0
777588,2025-06-08,Sutter Health Park,31,1011.7,0.0
777589,2025-06-08,Angel Stadium,55,1008.8,0.0
777590,2025-06-08,Rate Field,59,985.0,0.0
777591,2025-06-08,Progressive Field,89,981.6,0.6
777592,2025-06-08,George M. Steinbrenner Field,56,1015.5,0.0
777593,2025-06-08,Yankee Stadium,82,1009.8,0.7
777594,2025-06-08,Comerica Park,65,986.2,0.0
777595,2025-06-08,PNC Park,91,978.3,2.1
777596,2025-06-08,Nationals Park,75,1007.6,0.6000000000000001
777602,2025-06-08,Great American Ball Park,69,987.0,0.1
777574,2025-06-09,PNC Park,92,981.1,0.2
777575,2025-06-09,American Family Field,48,981.7,0.0
777576,2025-06-09,Angel Stadium,67,1006.0,0.0
777577,2025-06-09,Chase Field,6,967.0,0.0
777578,2025-06-09,Citizens Bank Park,77,1009.5,0.0
777579,2025-06-09,Petco Park,78,1011.3,0.0
777580,2025-06-09,Progressive Field,66,981.5,0.0
777581,2025-06-09,Busch Stadium,53,991.0,0.0
777584,2025-06-09,Fenway Park,90,1013.7,0.3
777557,2025-06-10,Target Field,39,978.7,0.0
777558,2025-06-10,Busch Stadium,61,998.1,0.0
777559,2025-06-10,Chase Field,8,969.1,0.0
777560,2025-06-10,Petco Park,76,1012.2,0.0
777563,2025-06-10,Coors Field,19,845.1,0.0
777564,2025-06-10,Angel Stadium,69,1006.8,0.0
777565,2025-06-10,Fenway Park,94,1008.9,0.0
777566,2025-06-10,PNC Park,54,987.5,0.0
777567,2025-06-10,Daikin Park,76,1011.0,0.4
777568,2025-06-10,American Family Field,47,988.9,0.0
777569,2025-06-10,Progressive Field,58,989.3,0.0
777570,2025-06-10,Citi Field,80,1010.2,0.1
777571,2025-06-10,Citizens Bank Park,57,1011.3,0.0
777572,2025-06-10,Kauffman Stadium,51,983.1,0.0
777573,2025-06-10,Oriole Park at Camden Yards,43,1011.3,0.0
777542,2025-06-11,Angel Stadium,51,1006.7,0.0
777543,2025-06-11,Petco Park,63,1011.9,0.0
777545,2025-06-11,Busch Stadium,51,1001.8,0.0
777547,2025-06-11,Coors Field,19,844.7,0.0
777548,2025-06-11,Chase Field,10,971.0,0.0
777549,2025-06-11,Progressive Field,67,994.6,0.0
777550,2025-06-11,Daikin Park,91,1012.7,5.499999999999999
777551,2025-06-11,Kauffman Stadium,63,983.9,0.0
777552,2025-06-11,PNC Park,49,993.3,0.0
777553,2025-06-11,Citizens Bank Park,41,1018.6,0.0
777554,2025-06-11,American Family Field,45,992.1,0.0
777555,2025-06-11,Citi Field,62,1015.7,0.0
777556,2025-06-11,Target Field,54,987.8,0.0
777561,2025-06-11,Fenway Park,63,1013.0,0.0
777562,2025-06-11,Oriole Park at Camden Yards,34,1016.9,0.0
777532,2025-06-12,American Family Field,67,995.2,0.0
777533,2025-06-12,Target Field,54,987.9,0.0
777534,2025-06-12,Coors Field,14,844.2,0.0
777536,2025-06-12,Kauffman Stadium,73,980.6,0.0
777540,2025-06-12,Oriole Park at Camden Yards,24,1014.5,0.0
777541,2025-06-12,Wrigley Field,79,994.5,12.3
777544,2025-06-12,Citi Field,27,1015.2,0.0
777546,2025-06-12,Daikin Park,79,1008.3,0.0
777520,2025-06-13,T-Mobile Park,52,1016.2,0.0
777521,2025-06-13,Chase Field,9,967.4,0.0
777522,2025-06-13,Dodger Stadium,61,992.9,0.0
777524,2025-06-13,Globe Life Field,64,990.7,0.4
777525,2025-06-13,American Family Field,69,993.4,0.0
777526,2025-06-13,Wrigley Field,82,994.2,0.9000000000000001
777527,2025-06-13,Daikin Park,79,1009.6,2.4
777528,2025-06-13,Citi Field,42,1017.9,0.0
777529,2025-06-13,Kauffman Stadium,78,980.2,0.0
777530,2025-06-13,Nationals Park,59,1014.6,3.0
777531,2025-06-13,Citizens Bank Park,48,1016.6,0.0
777535,2025-06-13,Truist Park,72,980.3,0.4
777537,2025-06-13,Fenway Park,62,1019.3,0.0
777538,2025-06-13,Comerica Park,76,996.4,1.9
777539,2025-06-13,Oriole Park at Camden Yards,57,1014.7,3.3
777506,2025-06-14,Dodger Stadium,56,993.4,0.0
777507,2025-06-14,T-Mobile Park,43,1018.5,0.0
777508,2025-06-14,Globe Life Field,68,995.3,2.1
777509,2025-06-14,Citizens Bank Park,78,1016.9,1.0
777510,2025-06-14,Daikin Park,76,1014.1,0.0
777511,2025-06-14,Kauffman Stadium,59,984.6,0.0
777512,2025-06-14,American Family Field,56,995.5,0.0
777513,2025-06-14,Wrigley Field,74,995.8,0.0
777514,2025-06-14,Nationals Park,67,1015.6,0.1
777515,2025-06-14,Chase Field,11,971.0,0.0
777516,2025-06-14,Fenway Park,80,1019.6,0.0
777517,2025-06-14,Comerica Park,62,997.1,0.0
777518,2025-06-14,Citi Field,75,1017.6,0.9
777519,2025-06-14,Oriole Park at Camden Yards,66,1015.6,0.2
777523,2025-06-14,Truist Park,69,983.1,0.2
777491,2025-06-15,Chase Field,4,970.4,0.0
777492,2025-06-15,American Family Field,53,997.3,0.0
777493,2025-06-15,Globe Life Field,81,995.0,2.6
777494,2025-06-15,Daikin Park,81,1015.2,2.9000000000000004
777495,2025-06-15,T-Mobile Park,47,1019.3,0.0
777496,2025-06-15,Kauffman Stadium,57,986.0,0.0
777497,2025-06-15,Wrigley Field,72,997.7,0.0
777498,2025-06-15,Dodger Stadium,26,994.4,0.0
777499,2025-06-15,Citizens Bank Park,78,1020.2,0.1
777500,2025-06-15,Fenway Park,63,1021.9,0.0
777501,2025-06-15,Oriole Park at Camden Yards,80,1018.8,0.3
777502,2025-06-15,Citi Field,78,1020.9,0.4
777503,2025-06-15,Nationals Park,82,1018.4,0.0
777504,2025-06-15,Truist Park,68,983.4,0.1
777505,2025-06-15,Comerica Park,46,998.7,0.0
777483,2025-06-16,loanDepot Park,60,1017.4,0.0
777484,2025-06-16,George M. Steinbrenner Field,50,1015.1,0.1
777485,2025-06-16,Sutter Health Park,29,1011.6,0.0
777486,2025-06-16,T-Mobile Park,44,1015.5,0.0
777487,2025-06-16,Yankee Stadium,82,1017.6,0.5
777488,2025-06-16,Nationals Park,88,1015.5,0.1
777490,2025-06-16,Dodger Stadium,40,992.7,0.0
777467,2025-06-17,Rate Field,51,986.3,2.4
777468,2025-06-17,Globe Life Field,51,987.9,0.0
777469,2025-06-17,Sutter Health Park,23,1009.0,0.0
777471,2025-06-17,Dodger Stadium,32,990.8,0.0
777472,2025-06-17,Oracle Park,64,1011.7,0.0
777473,2025-06-17,T-Mobile Park,41,1013.9,0.0
777475,2025-06-17,Comerica Park,57,987.2,0.0
777476,2025-06-17,Yankee Stadium,90,1014.5,0.0
777477,2025-06-17,George M. Steinbrenner Field,56,1015.7,0.5
777478,2025-06-17,Great American Ball Park,84,991.6,0.4
777479,2025-06-17,Rogers Centre,71,999.7,0.0
777480,2025-06-17,Nationals Park,78,1012.3,0.1
777481,2025-06-17,loanDepot Park,60,1017.6,0.0
777482,2025-06-17,Wrigley Field,54,985.7,0.2
777489,2025-06-17,Truist Park,70,979.5,0.0
777453,2025-06-18,T-Mobile Park,47,1015.1,0.0
777454,2025-06-18,Oracle Park,48,1008.3,0.0
777456,2025-06-18,Sutter Health Park,23,1005.3,0.0
777457,2025-06-18,Dodger Stadium,44,990.8,0.0
777460,2025-06-18,Globe Life Field,40,991.1,0.0
777461,2025-06-18,Nationals Park,86,1011.6,0.0
777462,2025-06-18,Rogers Centre,84,999.9,0.3
777463,2025-06-18,George M. Steinbrenner Field,66,1016.8,0.0
777465,2025-06-18,loanDepot Park,63,1018.9,0.0
777466,2025-06-18,Yankee Stadium,95,1010.6,3.7
777470,2025-06-18,Truist Park,58,981.0,0.0
777474,2025-06-18,Great American Ball Park,89,991.6,0.5
777440,2025-06-19,Oracle Park,59,1010.2,0.0
777441,2025-06-19,Sutter Health Park,37,1006.1,0.0
777442,2025-06-19,Dodger Stadium,59,991.8,0.0
777443,2025-06-19,Globe Life Field,46,997.9,0.0
777444,2025-06-19,loanDepot Park,67,1019.4,0.6000000000000001
777445,2025-06-19,Nationals Park,61,1009.9,0.0
777446,2025-06-19,George M. Steinbrenner Field,74,1017.3,0.0
777447,2025-06-19,Rate Field,72,991.8,0.5
777448,2025-06-19,Rogers Centre,66,991.8,0.3
777449,2025-06-19,Yankee Stadium,66,1007.9,2.5
777450,2025-06-19,Wrigley Field,70,991.3,1.1
777451,2025-06-19,Comerica Park,77,987.9,3.0
777452,2025-06-19,Great American Ball Park,66,994.2,0.2
777455,2025-06-19,Truist Park,66,979.9,0.0
777458,2025-06-19,Rate Field,72,991.8,0.5
777464,2025-06-19,Comerica Park,71,990.3,0.4
777425,2025-06-20,Oracle Park,64,1011.8,0.0
777426,2025-06-20,Petco Park,71,1009.3,0.0
777427,2025-06-20,Dodger Stadium,61,991.6,0.0
777428,2025-06-20,Angel Stadium,68,1003.9,0.0
777429,2025-06-20,Sutter Health Park,31,1008.1,0.0
777430,2025-06-20,Coors Field,7,836.1,0.0
777431,2025-06-20,George M. Steinbrenner Field,85,1016.6,0.0
777432,2025-06-20,PNC Park,84,991.3,0.3
777433,2025-06-20,Busch Stadium,58,996.0,0.0
777434,2025-06-20,Target Field,75,973.5,0.0
777435,2025-06-20,Rogers Centre,47,1004.5,0.0
777436,2025-06-20,Wrigley Field,69,992.4,0.0
777437,2025-06-20,Citizens Bank Park,60,1015.1,0.0
777438,2025-06-20,Yankee Stadium,50,1013.1,0.0
777439,2025-06-20,loanDepot Park,60,1017.7,0.0
777410,2025-06-21,Coors Field,5,833.9,0.0
777411,2025-06-21,Sutter Health Park,12,1012.1,0.0
777412,2025-06-21,Target Field,64,970.0,0.0
777413,2025-06-21,Petco Park,59,1010.6,0.0
777414,2025-06-21,Angel Stadium,58,1004.4,0.0
777415,2025-06-21,Busch Stadium,49,997.4,0.1
777416,2025-06-21,Dodger Stadium,59,992.2,0.0
777417,2025-06-21,Oracle Park,46,1014.8,0.0
777418,2025-06-21,Rogers Centre,75,1007.8,0.0
777419,2025-06-21,Wrigley Field,60,988.9,0.0
777420,2025-06-21,George M. Steinbrenner Field,65,1018.7,0.5
777421,2025-06-21,PNC Park,56,993.8,0.0
777422,2025-06-21,Yankee Stadium,37,1018.9,0.0
777423,2025-06-21,Citizens Bank Park,55,1017.8,0.0
777424,2025-06-21,loanDepot Park,55,1019.9,0.1
777395,2025-06-22,Oracle Park,42,1014.7,0.0
777396,2025-06-22,Petco Park,58,1011.4,0.0
777397,2025-06-22,Angel Stadium,45,1006.3,0.0
777398,2025-06-22,Dodger Stadium,40,994.3,0.0
777399,2025-06-22,Coors Field,8,839.0,0.0
777400,2025-06-22,Sutter Health Park,17,1012.8,0.0
777401,2025-06-22,Target Field,60,976.6,0.0
777402,2025-06-22,loanDepot Park,60,1020.4,0.0
777403,2025-06-22,Wrigley Field,54,994.5,0.0
777404,2025-06-22,PNC Park,63,994.6,0.0
777405,2025-06-22,Citizens Bank Park,64,1015.6,0.0
777406,2025-06-22,Yankee Stadium,51,1015.0,0.0
777407,2025-06-22,Busch Stadium,43,1001.6,0.1
777408,2025-06-22,Rogers Centre,59,1006.2,0.5
777409,2025-06-22,George M. Steinbrenner Field,58,1019.5,1.1
777381,2025-06-23,Angel Stadium,65,1006.9,0.0
777382,2025-06-23,Petco Park,72,1012.4,0.0
777388,2025-06-23,Target Field,43,986.8,0.0
777389,2025-06-23,Citi Field,66,1016.3,0.0
777390,2025-06-23,Great American Ball Park,40,1001.2,0.0
777391,2025-06-23,American Family Field,58,994.5,0.2
777392,2025-06-23,Busch Stadium,37,1001.2,0.0
777393,2025-06-23,Rate Field,46,996.3,0.0
777394,2025-06-23,Oriole Park at Camden Yards,39,1016.9,0.0
777364,2025-06-24,Oracle Park,87,1014.8,0.0
777372,2025-06-24,Petco Park,73,1013.8,0.0
777373,2025-06-24,Busch Stadium,43,1002.5,0.2
777374,2025-06-24,American Family Field,82,997.1,3.0
777375,2025-06-24,Target Field,33,990.8,0.0
777376,2025-06-24,Angel Stadium,64,1008.3,0.0
777377,2025-06-24,Daikin Park,67,1015.4,0.0
777378,2025-06-24,Kauffman Stadium,52,987.1,0.0
777379,2025-06-24,Coors Field,50,845.8,0.0
777380,2025-06-24,Oriole Park at Camden Yards,29,1016.2,0.0
777383,2025-06-24,Rate Field,86,998.4,0.8999999999999999
777384,2025-06-24,Progressive Field,68,995.9,0.0
777385,2025-06-24,Great American Ball Park,41,1001.5,0.0
777386,2025-06-24,Comerica Park,72,999.3,2.1
777387,2025-06-24,Citi Field,25,1014.9,0.0
777355,2025-06-25,Oracle Park,81,1013.8,0.0
777357,2025-06-25,Busch Stadium,52,999.7,0.0
777358,2025-06-25,Coors Field,61,845.6,0.0
777359,2025-06-25,Kauffman Stadium,53,983.9,0.0
777360,2025-06-25,Petco Park,62,1013.8,0.0
777361,2025-06-25,American Family Field,70,998.3,0.0
777362,2025-06-25,Angel Stadium,51,1008.7,0.0
777363,2025-06-25,Target Field,96,981.4,1.7
777365,2025-06-25,Oriole Park at Camden Yards,45,1014.9,0.0
777366,2025-06-25,Daikin Park,74,1014.2,0.0
777367,2025-06-25,Great American Ball Park,56,999.2,0.0
777368,2025-06-25,Progressive Field,90,994.2,0.0
777369,2025-06-25,Citi Field,34,1013.5,0.1
777370,2025-06-25,Rate Field,84,999.1,0.0
777371,2025-06-25,Comerica Park,89,997.8,3.3
777344,2025-06-26,Coors Field,34,847.3,0.5
777347,2025-06-26,Oracle Park,60,1012.9,0.0
777348,2025-06-26,Busch Stadium,40,999.3,0.0
777350,2025-06-26,Daikin Park,61,1015.1,1.2
777351,2025-06-26,Comerica Park,59,996.1,0.9
777352,2025-06-26,Citi Field,54,1017.2,0.0
